	-	SENT_START 
відносьться	-	- 
до	до	prep:rv_rod 
акцій	акція	noun:p:v_rod 
,	-	- 
а	а	conj:coord 
що	що	pron:int:rel:n:v_naz 
ні	ні	part 
,	-	- 
на	на	prep:rv_zna 
страви	страва	noun:p:v_zna 
також	також	conj:coord 
чекати	чекати	verb:inf:imperf 
треба	треба	predic 
більше	багато	adv:compr
ніж	ніж	conj:subord 
півгодини	півгодини	noun:f:v_zna:nv:np 
...	-	SENT_END

	-	SENT_START 
Смачно	смачно	adv:compb 
,	-	- 
швидко	швидко	adv:compb 
,	-	- 
недорого	недорого	adv 
.	-	- 
.	-	SENT_END 

	-	SENT_START 
і	і	part 
одразу	одразу	adv 
біля	біля	adv	(prep:rv_rod) 
роботи	робота	noun:f:v_rod 
;	-	- 
-	-	- 
)	-	SENT_END 

	-	SENT_START 
Роли	-	- 
класні	класний	adj:p:v_naz 
,	-	- 
АЛЕ	але	conj:coord 
вперше	вперше	adv:v-u 
замовили	замовити	verb:past:p:perf 
рибний	рибний	adj:m:v_zna 
суп	суп	noun:m:v_zna 
з	з	prep:rv_oru 
морепродуктами	морепродукти	noun:p:v_oru 
,	-	- 
який	який	pron:int:rel:def:m:v_naz 
дуже	дуже	adv 
розчаровує	розчаровувати	verb:pres:s:3:imperf 
!	-	- 
!	-	- 
!	-	- 
!	-	SENT_END 

	-	SENT_START 
Це	цей	pron:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part) 
був	бути	verb:past:m:imperf 
суцільний	суцільний	adj:m:v_naz 
бульйон	бульйон	noun:m:v_naz 
,	-	- 
а	а	conj:coord 
обіцяні	обіцяний	adjp:pasv:past:p:v_naz 
морепродукти	морепродукти	noun:p:v_naz 
-	-	- 
це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part) 
3	3	number 
маленькі	маленький	adj:p:v_naz 
шматочки	шматочок	noun:p:v_naz 
чогось	щось	pron:ind:n:v_rod 
морського	морський	adj:n:v_rod 
в	в	prep:rv_mis:v-u 
клярі	-	- 
,	-	- 
але	але	conj:coord 
ДУЖЕ	дуже	adv  
маленькі	маленький	adj:p:v_naz 
,	-	- 
їх	вони	pron:pers:p:3:v_zna:anim 
ледве	ледве	adv 
виловили	виловити	verb:past:p:perf 
...	-	SENT_END 

	-	SENT_START 
Що	що	pron:int:rel:n:v_naz 
стосується	стосуватися	verb:rev:pres:s:3:imperf 
удону	-	- 
(	-	- 
макарони	макарони	noun:p:v_naz 
)	-	- 
,	-	- 
теж	теж	part 
як	як	conj:subord 
на	на	prep:rv_zna 
ту	той	pron:dem:f:v_zna 
кількість	кількість	noun:f:v_zna 
рідини	рідина	noun:f:v_rod 
,	-	- 
то	то	conj:subord 
їх	вони	pron:pers:p:3:v_zna:anim
треба	треба	predic 
було	бути	verb:past:n:imperf 
виловлювати	виловлювати	verb:inf:imperf 
,	-	- 
а	а	part 
коли	коли	conj:subord 
таки	таки	part 
натрапили	натрапити	verb:past:p:perf 
,	-	- 
то	то	conj:subord 
були	бути	verb:past:p:imperf 
тверді	твердий	adj:p:v_naz:compb 
,	-	- 
недоварені	недоварений	adj:p:v_naz 
...	-	SENT_END 

	-	SENT_START 
Це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part)
такий	такий	pron:def:m:v_naz  
рецепт	рецепт	noun:m:v_naz  
чи	чи	part 
помилка	помилка noun:f:v_naz 
кухні	кухня	noun:f:v_rod 
?	-	- 
?	-	- 
?	-	SENT_END 

	-	SENT_START 
Я	я	pron:pers:s:1:v_naz:anim
ваш	ваш	pron:pos:m:v_naz 
постійний	постійний	adj:m:v_naz 
клієнт	клієнт	noun:m:v_naz:anim 
)	-	- 
)	-	- 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv) 
дуже	дуже	adv  
смачні	смачний	adj:p:v_naz:compb  
)	-	SENT_END 

	-	SENT_START 
Чудове	чудовий	adj:n:v_naz:compb  
місце	місце	noun:n:v_naz  
,	-	- 
сподобалося	сподобатися	verb:rev:past:n:perf 
і	і	conj:coord  
гарними	гарний	adj:p:v_oru:compb 
стравами	страва	noun:p:v_oru 
і	і	conj:coord 
обслуговуванням	обслуговування	noun:n:v_oru  
.	-	SENT_END 

	-	SENT_START 
Все	все	adv:v-u
це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part)
було	бути	verb:past:n:imperf 
приправлене	приправлений	adjp:pasv:past:n:v_naz 
живою	живий	adj:f:v_oru:compb 
джазовою	джазовий	adj:f:v_oru 
музикою	музика	noun:f:v_oru  
.	-	SENT_END 

	-	SENT_START 
дуже	дуже	adv 
хотілося	хотітися	verb:unknown	(verb:rev:past:n:imperf) 
б	б	part 
,	-	- 
щоб	щоб	conj:subord 
у	у	prep:rv_mis:v-u 
Києві	Київ	noun:m:v_mis 
був	бути	verb:past:m:imperf 
такий	такий	pron:def:m:v_naz  
затишний	затишний	adj:m:v_naz:compb  
заклад	заклад	noun:m:v_naz  
.	-	SENT_END 

	-	SENT_START 
ціни	ціна	noun:p:v_naz 
більше	багато	adv:compr 
демократичні	демократичний	adj:p:v_naz:compb  
,	-	- 
аніж	аніж	conj:subord 
буржуйські	буржуйський	adj:p:v_naz  
.	-	SENT_END  

	-	SENT_START 
Класні	класний	adj:p:v_naz  
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv) 
,	-	- 
відносно	відносно	adv 
дешево	дешево	adv:compb 
.	-	- 
.	-	SENT_END 

	-	SENT_START 
і	і	conj:coord 
багато	багато	numr:p:v_naz 
шотів	-	- 
,	-	- 
дуже	дуже	adv  
багато	багато	numr:p:v_naz
)	-	- 
)	-	- 
)	-	SENT_END 

	-	SENT_START 
Дуже	дуже	adv  
класно	класно	adv 
!	-	- 
!	-	SENT_END 

	-	SENT_START 
Персонал	персонал	noun:m:v_naz  
привітний	привітний	adj:m:v_naz:compb  
,	-	- 
роли	-	- 
на	на	prep:rv_mis 
вищому	високий	adj:m:v_mis:compr  
рівні	рівень	noun:m:v_mis  
.	-	SENT_END 

	-	SENT_START 
Все	весь	pron:dem:n:v_naz 
дуже	дуже	adv  
швидко	швидко	adv:compb 
і	і	conj:coord  
смачно	смачно	adv:compb 
)	-	- 
)	-	SENT_END  

	-	SENT_START 
Загалом	загалом	adv 
все	весь	pron:dem:n:v_naz  
класно	класно	adv 
,	-	- 
але	але	conj:coord  
музика	музика	noun:f:v_naz  
у	у	prep:rv_mis:v-u 
закладі	заклад	noun:m:v_mis 
,	-	- 
в	в	prep:rv_mis:v-u 
більшості	більшість	noun:f:v_mis  
випадків	випадок	noun:p:v_rod 
,	-	- 
геть	геть	part 
не	не	part 
вписується	вписуватися	verb:rev:pres:s:3:imperf:v-u 
в	в	prep:rv_zna:v-u 
атмосферу	атмосфера	noun:f:v_zna 
,	-	- 
часто	часто	adv:compb 
грає	грати	verb:pres:s:3:imperf 
якийсь	якийсь	pron:ind:m:v_naz  
транс	транс	noun:m:v_naz  
як	як	conj:subord 
в	в	prep:rv_mis:v-u 
клубі	клуб	noun:m:v_mis 
і	і	conj:coord 
важко	важко	adv:compb 
розслабитись	розслабитися	verb:rev:inf:perf 
,	-	- 
посидіти	посидіти	verb:inf:perf 
та	та	conj:coord 
посмакувати	посмакувати	verb:inf:perf 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_zna:nv) 
,	-	- 
таке	такий	pron:def:n:v_naz  
враження	враження	noun:n:v_naz  
,	-	- 
що	що	conj:subord  
тебе	ти	pron:pers:s:2:v_zna:anim 
підганяють	підганяти	verb:pres:p:3:imperf 
.	-	SENT_END 

	-	SENT_START 
Підбирайте	підбирати	verb:impr:p:2:imperf 
,	-	- 
будь	бути	verb:impr:s:2:imperf 
ласка	ласка	noun:f:v_naz 
,	-	- 
більш	багато	adv:compr 
нейтральний	нейтральний	adj:m:v_zna 
плейліст	-	- 
.	-	SENT_END 

	-	SENT_START 
Все	весь	pron:dem:n:v_naz 
класно	класно	adv 
але	але	conj:coord 
чомусь	чомусь	pron:ind 
Зеника	-	- 
не	не	part 
було	бути	verb:past:n:imperf 
(	-	- 
(	-	SENT_END  

	-	SENT_START 
Замовили	замовити	verb:past:p:perf 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_zna:nv)
о	о	prep:rv_mis 
18:40	18:40	time 
.	-	SENT_END 

	-	SENT_START 
Зараз	зараз	adv 
20:23	20:23	time 
-	-	- 
їх	вони	pron:pers:p:3:v_rod:anim 
досі	досі	adv
немає	немає	predic 
:	-	- 
(	-	- 
Через	через	prep:rv_zna 
вас	ви	pron:pers:p:2:v_zna:anim
ми	ми	pron:pers:p:1:v_naz:anim
голодні	голодний	adj:p:v_naz:compb 
!	-	SENT_END 

	-	SENT_START 
Неприємно	неприємно	adv:compb 
здивувало	здивувати	verb:past:n:perf 
те	той	pron:dem:n:v_naz 
,	-	- 
що	що	conj:subord  
заклад	заклад	noun:m:v_naz  
працює	працювати	verb:pres:s:3:imperf 
до	до	prep:rv_rod 
00.00	00.00	time 
,	-	- 
а	а	conj:coord 
кухня	кухня	noun:f:v_naz 
лише	лише	part 
до	до	prep:rv_rod 
23.00	23.00	time 
.	-	SENT_END 

	-	SENT_START 
Добре	добре	adv
хоч	хоч	part 
,	-	- 
що	що	conj:subord  
після	після	prep:rv_rod 
23.00	23.00	time 
ще	ще	part 
наливають	наливати	verb:pres:p:3:imperf 
теплі	теплий	adj:p:v_zna:compb
напої	напій	noun:p:v_zna 
.	-	SENT_END

	-	SENT_START 
Нічого	ніщо	pron:neg:v_rod  
особливого	особливий	adj:n:v_rod 
...	-	SENT_END 

	-	SENT_START 
Смачний	смачний	adj:m:v_naz:compb  
глінтвейн	глінтвейн	noun:m:v_naz  
.	-	SENT_END 

	-	SENT_START 
Кава	кава	noun:f:v_naz 
"	-	- 
Вогник	вогник	noun:m:v_naz  
"	-	- 
взагалі	взагалі	adv:v-u 
розчарувала	розчарувати	verb:past:f:perf 
(	-	- 
(	-	- 
(	-	- 
Подали	подати	verb:past:p:perf 
не	не	part 
так	так	adv  
як	як	conj:subord  
це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part)
має	мати	verb:pres:s:3:imperf 
бути	бути	verb:inf:imperf 
.	-	SENT_END 

	-	SENT_START 
Коли	коли	conj:subord 
допила	допити	verb:past:f:perf 
до	до	prep:rv_rod 
середини	середина	noun:f:v_rod  
чашки	чашка	noun:f:v_rod  
-	-	- 
побачила	побачити	verb:past:f:perf 
заварну	заварний	adj:f:v_zna 
каву	кава	noun:f:v_zna 
,	-	- 
яку	який	pron:int:rel:def:f:v_zna
ТУПО	тупо	adv:compb 
НАСИПАЛИ	насипати	verb:past:p:perf 
НЕ	не	part 
ЗАВАРЮЮЧИ	заварювати	advp:imperf 
!	-	- 
!	-	- 
!	-	SENT_END 

	-	SENT_START 
Єдинний	-	- 
плюс	плюс	noun:m:v_naz  
-	-	- 
цікаво	цікаво	adv:compb 
було	бути	verb:past:n:imperf 
читати	читати	verb:inf:imperf 
"	-	- 
послання	послання	noun:p:v_zna 
"	-	- 
які	який	pron:int:rel:def:p:v_zna
принесли	принести	verb:past:p:perf 
разом	разом	adv 
з	з	prep:rv_oru 
нашим	наш	pron:pos:n:v_oru  
замовленням	замовлення	noun:n:v_oru 
.	-	SENT_END 

	-	SENT_START 
З	з	prep:rv_rod
10	10	number 
балів	бал	noun:p:v_rod 
я	я	pron:pers:s:1:v_naz:anim 
віддаю	віддавати	verb:pres:s:1:imperf 
3	3	number 
...	-	SENT_END 

	-	SENT_START 
І	і	conj:coord 
не	не	part 
раджу	радити	verb:pres:s:1:imperf 
...	-	SENT_END 

	-	SENT_START 
Дуже	дуже	adv 
все	весь	pron:dem:n:v_zna
сподобалось	сподобатися	verb:rev:past:n:perf 
.	-	SENT_END 

	-	SENT_START 
Багато	багато	numr:p:v_naz 
залів	зал	noun:p:v_rod 
,	-	- 
цікове	-	- 
розташування	розташування	noun:n:v_naz  
і	і	conj:coord
зручні	зручний	adj:p:v_naz:compb  
місця	місце	noun:p:v_naz 
)	-	- 
)	-	- 
Їжа	їжа	noun:f:v_naz 
смачна	смачний	adj:f:v_naz:compb 
,	-	- 
персонал	персонал	noun:m:v_naz 
привітний	привітний	adj:m:v_naz:compb 
,	-	- 
ціни	ціна	noun:p:v_naz  
здивували	здивувати	verb:past:p:perf 
)	-	- 
Рекомендую	рекомендувати	verb:pres:s:1:imperf 
всім	весь	pron:dem:p:v_dav 
!	-	SENT_END 

	-	SENT_START 
)	-	SENT_END 

	-	SENT_START 
Займає	займати	verb:pres:s:3:imperf 
в	в	prep:rv_mis:v-u 
моєму	мій	pron:pos:m:v_mis 
списку	список	noun:m:v_mis 
друге	другий	adj:n:v_zna 
місце	місце	noun:n:v_zna 
серед	серед	prep:rv_rod 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_rod:nv) 
закладів	заклад	noun:p:v_rod 
)	-	- 
перше	перший	adj:n:v_zna 
звісно	звісно	adv 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv) 
я	я	pron:pers:s:1:v_naz:anim 
)	-	- 
смачно	смачно	adv:compb 
+	-	- 
дешево	дешево	adv:compb 
)	-	- 
я	я	pron:pers:s:1:v_naz:anim 
б	б	part 
змінила	змінити	verb:past:f:perf 
інтер'єр	інтер'єр	noun:m:v_zna 
лише	лише	part SENT_END 

	-	SENT_START 
Інтреєр	-	- 
зовсім	зовсім	adv 
не	не	part 
сподобався	сподобатися	verb:rev:past:m:perf 
,	-	- 
але	але	conj:coord  
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv) 
ДУЖЕ	дуже	adv 
смачні	смачний	adj:p:v_naz:compb 
,	-	- 
ціна	ціна	noun:f:v_naz 
помірна	помірний	adj:f:v_naz 
та	та	conj:coord 
завжди	завжди	adv 
можна	можна	predic 
взяти	взяти	verb:inf:perf 
з	з	prep:rv_oru
собою	себе	pron:refl:m:v_oru  
або	або	conj:coord 
замовити	замовити	verb:inf:perf 
.	-	SENT_END 

	-	SENT_START 
Приємне	приємний	adj:n:v_naz:compb  
обслуговування	обслуговування	noun:n:v_naz  
.	-	SENT_END  

	-	SENT_START 
А	а	part 
мені	я	pron:pers:s:1:v_dav:anim 
подобається	подобатися	verb:rev:pres:s:3:imperf 
.	-	- 
хоча	хоча	conj:subord  
довго	довго	adv:compb 
чекаєш	чекати	verb:pres:s:2:imperf 
але	але	conj:coord  
отримуєш	отримувати	verb:pres:s:2:imperf 
справжню	справжній	adj:f:v_zna 
смакоту	смакота	noun:f:v_zna 
)	-	SENT_END  

	-	SENT_START 
З	з	prep:rv_rod 
першого	перший	adj:m:v_rod 
ж	ж	part 
разу	раз	noun:m:v_rod 
заклад	заклад	noun:m:v_naz  
став	стати	verb:past:m:perf 
моїм	мій	pron:pos:m:v_oru 
улюбленим	улюблений	adjp:pasv:past:m:v_oru:compb  
.	-	SENT_END 

	-	SENT_START 
Ціни	ціна	noun:p:v_naz  
приємно	приємно	adv:compb 
вражають	вражати	verb:pres:p:3:imperf 
,	-	- 
вони	вони	pron:pers:p:3:v_naz:anim 
мінімум	мінімум	adv 
в	в	prep:rv_zna:v-u 
3	3	number 
рази	раз	noun:p:v_zna 
нижчі	низький	adj:p:v_naz:compr  
,	-	- 
ніж	ніж	conj:subord  
у	у	prep:rv_rod:v-u 
решти	решта	noun:f:v_rod  
суші-барах	-	- 
,	-	- 
а	а	conj:coord 
самі	сам	pron:def:p:v_naz 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv)
смачні	смачний	adj:p:v_naz:compb  
і	і	conj:coord  
завжди	завжди	adv 
свіжі	свіжий	adj:p:v_naz:compb  
,	-	- 
-це	-	- 
можу	могти	verb:unknown	(verb:pres:s:1:imperf)
гарантувати	гарантувати	verb:inf:imperf 
як	як	conj:subord 
заядлий	заядлий	adj:m:v_naz:bad  
фанат	фанат	noun:m:v_naz:anim 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_rod:nv) 
)	-	- 
)	-	- 
З	з	prep:rv_rod 
мінусів	мінус	noun:p:v_rod 
-	-	- 
офіціанта	офіціант	noun:m:v_zna:anim 
чекати	чекати	verb:inf:imperf 
справді	справді	adv 
довго	довго	adv:compb 
,	-	- 
і	і	conj:coord 
немає	немає	predic 
кнопок	кнопка	noun:p:v_rod 
для	для	prep:rv_rod 
їх	вони	pron:pers:p:3:v_rod:anim  
виклику	виклик	noun:m:v_rod 
.	-	SENT_END 

	-	SENT_START 
Також	також	adv 
немає	немає	predic 
ніяких	ніякий	pron:neg:p:v_rod  
"	-	- 
книжечок	книжечка	noun:p:v_rod 
"	-	- 
для	для	prep:rv_rod 
того	той	pron:dem:n:v_rod 
,	-	- 
щоб	щоб	conj:subord  
розрахуватися	розрахуватися	verb:rev:inf:perf 
.	-	SENT_END 

	-	SENT_START 
Гроші	гроші	noun:p:v_zna 
приходиться	приходитися	verb:rev:pres:s:3:imperf
класти	класти	verb:inf:imperf 
під	під	prep:rv_zna 
чек	чек	noun:m:v_zna 
.	-	SENT_END 

	-	SENT_START 
Але	але	conj:coord 
це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part)
скоріше	скоро	adv:compr 
зауваження	зауваження	noun:n:v_naz  
до	до	prep:rv_rod 
закладу	заклад	noun:m:v_rod 
,	-	- 
аніж	аніж	conj:subord 
для	для	prep:rv_rod 
потенційних	потенційний	adj:p:v_rod  
відвідувачів	відвідувач	noun:p:v_rod:anim  
.	-	SENT_END 

	-	SENT_START 
Офіціанти	офіціант	noun:p:v_naz:anim 
,	-	- 
хоч	хоч	conj:subord  
і	і	part 
довго	довго	adv:compb 
йдуть	йти	verb:pres:p:3:imperf 
,	-	- 
але	але	conj:coord  
завжди	завжди	adv 
ввічливі	ввічливий	adj:p:v_naz:v-u  
і	і	conj:coord 
люб'язні	люб'язний	adj:p:v_naz:compb  
.	-	SENT_END 

	-	SENT_START 
Єдиний	єдиний	adj:m:v_naz  
суші-бар	-	- 
,	-	- 
де	де	pron:int:rel  
можна	можна	predic 
справді	справді	adv  
наїстися	наїстися	verb:rev:inf:perf 
на	на	prep:rv_zna 
100	100	number 
грн	грн	noun:p:v_zna:nv:abbr 
.	-	- 
І	і	conj:coord 
кава	кава	noun:f:v_naz 
у	у	prep:rv_rod:v-u 
них	вони	pron:pers:p:3:v_rod:anim  
надзвичайна	надзвичайний	adj:f:v_naz 
,	-	- 
правда	правда	insert  
не	не	part 
настільки	настільки	adv 
дешева	дешевий	adj:f:v_naz:compb 
,	-	- 
як	як	conj:subord  
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv)
.	-	SENT_END 

	-	SENT_START 
Просто	просто	part  
жахливий	жахливий	adj:m:v_naz:compb  
заклад	заклад	noun:m:v_naz 
.	-	SENT_END 

	-	SENT_START 
Замовили	замовити	verb:past:p:perf 
набір	набір	noun:m:v_zna 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_rod:nv)
і	і	conj:coord  
2	2	number 
супи	суп	noun:p:v_zna 
.	-	SENT_END 

	-	SENT_START 
І	і	conj:coord 
попросили	попросити	verb:past:p:perf 
зняти	зняти	verb:inf:perf 
усі	увесь	pron:dem:p:v_zna 
бонуси	бонус	noun:p:v_zna 
з	з	prep:rv_rod
картки	картка	noun:f:v_rod 
локаль	локаль	noun:f:v_naz  
.	-	SENT_END 

	-	SENT_START 
В	в	prep:rv_mis:v-u 
підсумку	підсумок	noun:m:v_mis  
:	-	- 
-	-	- 
принесли	принести	verb:past:p:perf 
не	не	part 
той	той	pron:dem:m:v_zna 
набір	набір	noun:m:v_zna 
-	-	- 
забули	забути	verb:past:p:perf 
принести	принести	verb:inf:perf 
суп	суп	noun:m:v_zna 
взагалі	взагалі	adv:v-u 
.	-	SENT_END 

	-	SENT_START 
Потім	потім	adv 
принесли	принести	verb:past:p:perf 
1	1	number 
суп	суп	noun:m:v_zna 
тільки	тільки	adv 
і	і	part 
то	то	conj:subord 
він	він	pron:pers:m:3:v_naz:anim
був	бути	verb:past:m:imperf 
холодний	холодний	adj:m:v_naz:compb  
.	-	SENT_END 

	-	SENT_START 
-	-	- 
з	з	prep:rv_rod
картки	картка	noun:f:v_rod  
не	не	part 
всі	весь	pron:dem:p:v_zna 
бонуси	бонус	noun:p:v_zna 
(	-	- 
забули	забути	verb:past:p:perf 
)	-	- 
.	-	SENT_END 

	-	SENT_START 
-	-	- 
найгірше	погано	adv:super 
-	-	- 
наступного	наступний	adj:m:v_rod 
ранку	ранок	noun:m:v_rod 
живіт	живіт	noun:m:v_naz 
болів	боліти	verb:past:m:imperf 
.	-	SENT_END 

	-	SENT_START 
Не	не	part 
рекомендую	рекомендувати	verb:pres:s:1:imperf 
нікому	ніхто	pron:neg:v_dav:anim 
!	-	- 
!	-	SENT_END 

	-	SENT_START 
Приємно	приємно	adv:compb 
сидіти	сидіти	verb:inf:imperf 
на	на	prep:rv_mis 
вулиці	вулиця	noun:f:v_mis  
біля	біля	adv	(prep:rv_rod) 
Діанки	-	- 
і	і	conj:coord 
споглядати	споглядати	verb:inf:imperf 
безмежний	безмежний	adj:m:v_zna 
потік	потік	noun:m:v_zna  
людей	люди	noun:p:v_rod:anim  
на	на	prep:rv_mis 
площі	площа	noun:f:v_mis 
Ринок	ринок	noun:m:v_naz 
.	-	SENT_END 

	-	SENT_START 
Шоколадно-кавовий	Шоколадно-кавовий	adj:m:v_zna 
коктейль	коктейль	noun:m:v_zna 
варто	варто	predic 
скуштувати	скуштувати	verb:inf:perf 
,	-	- 
але	але	conj:coord 
очікувати	очікувати	verb:inf:imperf 
офіціанта	офіціант	noun:m:v_zna:anim 
трохи	трохи	adv 
та	та	part 
прийдеться	прийтися	verb:rev:futr:s:3:perf 
.	-	SENT_END 

	-	SENT_START 
Загалом	загалом	adv
-	-	- 
хороше	хороший	adj:n:v_naz:compb
місце	місце	noun:n:v_naz SENT_END  

	-	SENT_START 
була	бути	verb:past:f:imperf 
неодноразово	неодноразово	adv 
у	у	prep:rv_mis:v-u 
вас	ви	pron:pers:p:2:v_mis:anim  
)	-	- 
)	-	- 
суші	суша	noun:f:v_dav noun:f:v_mis noun:f:v_rod noun:p:v_naz noun:p:v_zna	(суші	noun:p:v_naz:nv)
смачні	смачний	adj:p:v_naz:compb
)	-	- 
)	-	- 
замовлення	замовлення	noun:n:v_zna
не	не	part 
затримували	затримувати	verb:past:p:imperf 
ні	ні	part 
разу	раз	noun:m:v_rod 
!	-	SENT_END 

	-	SENT_START 
великий	великий	adj:m:v_naz:compb  
+	-	- 
це	цей	adj:n:v_naz:&pron:dem adj:n:v_zna:&pron:dem	(це	part)
ваш	ваш	pron:pos:m:v_naz  
персонал	персонал	noun:m:v_naz  
)	-	- 
вони	вони	pron:pers:p:3:v_naz:anim
завжди	завжди	adv 
усміхнені	усміхнений	adj:p:v_naz:v-u
,	-	- 
привітливі	привітливий	adj:p:v_naz 
і	і	conj:coord  
щирі	щирий	adj:p:v_naz:compb 
)	-	- 
)	-	- 
дякуємо	дякувати	verb:pres:p:1:imperf 
!	-	- 
!	-	SENT_END

	-	SENT_START 
Перший	перший	adj:m:v_naz  
раз	раз	adv  
зайшов	зайти	verb:past:m:perf 
в	в	prep:rv_zna:v-u 
такий	такий	pron:def:m:v_zna 
жахливий	жахливий	adj:m:v_zna:compb 
заклад	заклад	noun:m:v_zna 
.	-	SENT_END 

	-	SENT_START 
Офіціантка	офіціантка	noun:f:v_naz:anim 
підійшла	підійти	verb:past:f:perf 
через	через	prep:rv_zna 
хвилин	хвилина	noun:p:v_rod 
15	15	number 
.	-	SENT_END 

	-	SENT_START 
